imei1,activation_time
353319580489687,2023-01-16 20:19:31.7230
353319580489844,2022-08-08 14:55:12.0220
353319580489943,2022-08-11 21:16:08.4410
353319580489968,2022-08-18 05:54:32.6240
353319580490123,2022-08-11 13:17:41.3180
353319580490206,2022-08-16 09:08:46.9830
353319580490347,2022-08-24 20:42:53.8310
353319580490487,2022-08-12 15:13:36.1810
353319580490545,2022-08-23 08:28:37.4950
353319580490560,
353319580490669,2022-08-17 11:12:39.7130
353319580491204,2022-08-16 17:42:11.0940
353319580491626,2022-08-11 12:22:00.1400
353319580492327,2022-07-24 18:41:21.6380
353319580492483,2022-12-07 16:53:34.0520
353319580492624,2022-12-13 15:31:28.9380
353319580492822,2022-08-24 10:56:46.0070
353319580496328,2022-07-26 06:13:15.7910
353319580496682,
353319580497060,2022-07-26 11:03:53.5640
353319580497268,2022-08-26 16:50:00.6000
353319580497888,2023-01-20 16:30:41.4690
353319580497920,2022-09-07 14:03:00.1190
353319580498266,2022-08-03 10:28:25.7570
353319580498548,2022-08-18 15:51:24.4410
353319580498621,2022-11-13 20:20:14.6250
353319580498647,2022-08-16 13:56:09.2130
353319580498902,2022-08-12 12:58:32.6080
353319580498969,
353319580499124,2022-07-21 12:20:26.9960
353319580499165,2022-08-14 16:39:16.1870
353319580499223,2022-08-06 16:02:26.6970
353319580499280,2022-07-21 10:25:34.3940
353319580499306,2022-09-26 12:47:02.9480
353319580499405,2022-08-19 07:45:31.4960
353319580499504,2022-08-11 16:54:53.6380
353319580499587,2022-12-20 17:55:55.5550
353319580499868,2022-12-24 16:56:36.2460
353319580501101,2022-10-18 17:19:49.8620
353319580501226,2022-07-25 10:37:29.9660
353319580501408,2022-12-07 19:34:42.6730
353319580501440,2022-08-10 10:56:14.6270
353319580501523,2022-12-31 16:36:38.4090
353319580501549,2022-07-25 16:18:21.9490
353319580501689,2022-08-16 12:48:23.2290
353319580501721,2022-12-15 12:40:12.7420
353319580501747,2023-01-25 11:08:54.0960
353319580501820,2022-12-15 11:10:27.9180
353319580501960,2022-07-25 14:25:15.7540
353319580501986,2022-12-12 19:59:16.1810
353319580502109,2022-12-12 17:34:26.0080
353319580502182,2022-09-09 20:51:23.8900
353319580502224,2022-09-09 16:05:15.3430
353319580502281,2022-08-12 10:01:22.1220
353319580502661,2022-08-17 12:00:39.1280
353319580506068,2022-12-15 07:37:25.3830
353319580506183,
353319580506308,2023-01-01 02:19:55.4390
353319580506340,
353319580506381,2022-11-18 17:53:13.7360
353319580506423,2022-12-10 08:55:01.7720
353319580506464,2022-08-10 11:11:56.1970
353319580506506,2022-12-13 18:26:38.5850
353319580506522,2022-12-14 12:10:11.0520
353319580506548,2023-01-17 10:51:37.5400
353319580506647,
353319580506688,2022-08-19 15:26:19.0620
353319580506761,
353319580506829,2022-12-20 13:09:19.1680
353319580506845,2022-12-10 09:37:14.9570
353319580506928,
353319580506944,
353319580507009,
353319580507207,2022-08-11 20:18:16.6740
353319580507264,2022-12-14 14:52:11.2830
353319580507363,2022-08-13 07:34:34.0900
353319580507587,2022-08-23 13:02:48.6640
353319580508825,2022-08-11 13:32:50.1860
353319580510805,2022-08-17 13:27:26.4410
353319580512660,2022-12-14 14:00:03.2540
353319580512900,2022-08-10 12:59:07.0100
353319580519848,2022-12-17 11:55:25.1830
353319580521604,2022-08-24 21:06:14.8000
353319580524723,2022-08-17 16:52:14.5350
353319580524764,
353319580525423,2022-10-04 08:24:39.1510
353319580526462,2022-08-23 08:14:59.4910
353319580527064,2022-08-26 18:50:39.3960
353319580527882,2022-08-10 14:08:43.5190
353319580528864,2022-08-19 21:31:15.4550
353319580529284,2022-09-07 09:10:40.9780
353319580529649,
353319580529722,2023-01-18 12:53:55.3310
353319580529920,2022-11-11 19:49:03.4480
353319580530068,2022-09-30 17:07:45.4330
353319580530126,2022-08-19 07:18:08.3500
353319580536743,2022-09-05 19:11:50.8900
353319580685144,
353319580685409,2022-08-19 11:25:00.5310
353319580685847,
353319580686282,2023-01-29 15:58:24.1870
353319580688361,2022-09-11 15:44:20.5400
353319580689286,
353319580689500,2022-08-31 10:05:22.4770
353319580689609,2022-08-20 07:40:22.1580
353319580689849,2022-09-02 15:49:32.5580
353319580690789,
353319580692025,2022-09-01 18:22:49.9850
353319580692462,2022-09-17 13:28:04.7000
353319580693502,
353319580695127,2022-11-05 11:21:02.3160
353319580696042,
353319580700281,2022-07-23 13:49:31.5140
353319580706148,2022-08-19 09:04:51.4500
353319580710884,2022-08-13 22:01:55.6190
353319580714308,2022-11-30 20:17:47.5160
353319580714845,
353319580715206,
353319580716402,2022-08-12 12:52:35.1020
353319580716444,2022-08-27 15:15:30.5970
353319580716642,2022-08-20 09:47:36.0410
353319580716667,
353319580717145,2022-12-14 15:32:09.0340
353319580717624,2022-08-16 14:34:55.1810
353319580718606,2022-12-02 16:03:13.0990
353319580719968,2023-02-10 18:25:40.2570
353319580720040,2022-09-10 09:35:36.0170
353319580720065,2022-08-20 12:13:13.5070
353319580720123,
353319580720149,2022-08-29 16:51:21.0450
353319580720263,2022-08-16 10:00:34.3090
353319580720289,2022-08-19 13:18:35.1880
353319580720321,2022-12-28 10:24:41.3850
353319580720347,2022-08-28 10:44:23.2860
353319580720420,2022-12-30 17:07:39.4410
353319580720461,
353319580720545,2022-08-09 13:37:07.8160
353319580720644,2023-01-21 18:02:43.2490
353319580720685,2022-08-18 11:10:18.5690
353319580720883,2022-09-05 16:06:00.7360
353319580721006,
353319580721048,2022-08-18 15:01:06.5510
353319580721105,2022-08-17 12:57:05.3740
353319580721121,2022-10-29 12:36:58.0990
353319580721147,
353319580721162,
353319580721188,
353319580721287,2022-08-23 18:23:21.8410
353319580721303,2022-08-05 18:02:26.8280
353319580721329,2022-07-29 12:18:41.9900
353319580721345,2022-09-26 16:54:08.0970
353319580721428,2022-09-27 11:57:13.2690
353319580721469,2022-09-03 13:52:24.1410
353319580721501,2023-01-11 11:06:52.9210
353319580721543,2022-08-20 10:47:30.7730
353319580721683,2022-08-20 09:06:48.2020
353319580721709,2022-08-03 17:28:23.0010
353319580721725,2023-02-06 05:39:55.6370
353319580721766,2022-10-07 18:14:51.8550
353319580721808,
353319580721865,
353319580721949,2022-08-04 11:01:51.7980
353319580721964,
353319580722020,2023-01-05 14:10:18.6580
353319580722087,2022-08-15 12:51:00.4720
353319580722103,2022-08-21 12:01:07.6510
353319580722145,2022-08-13 10:28:41.5560
353319580722780,2022-08-19 15:29:41.3810
353319580723242,2022-08-13 10:53:01.5300
353319580723283,2022-12-20 10:57:14.4080
353319580723481,2023-01-29 09:37:20.1320
353319580724943,
353319580726567,
353319580726989,2022-12-01 21:27:24.3580
353319580727961,2022-08-09 15:28:49.0100
353319580729264,2022-08-23 17:06:19.1020
353319580732607,
353319580736566,2022-12-02 19:15:01.9080
353319580741020,2022-09-21 08:58:05.5640
353319580749742,2022-08-16 09:47:33.5160
353319580753264,2022-08-30 20:12:24.0380
353319580753306,2022-08-11 11:39:16.7470
353319580754221,2022-10-18 13:41:07.7390
353319580754346,2022-08-02 09:35:05.9320
353319580757067,2022-10-06 17:53:20.1480
353319580757943,
353319580759964,
353319580763180,2022-08-16 11:41:50.1530
353319580763388,
353319580764220,2022-08-16 12:34:30.7750
353319580764683,2022-08-11 14:46:55.7520
353319580769849,
353319580771043,2022-08-13 10:33:12.6400
353319580838685,2022-12-22 11:08:07.4520
353319580869821,2022-08-22 18:40:38.2790
353319580879465,2022-07-29 22:27:11.6130
353319580879762,2022-08-12 17:44:06.4130
353319580881347,
353319580882428,
353319580883244,
353319580883442,
353319580883905,2022-08-05 11:15:38.0920
353319580884341,2022-08-23 15:53:35.8890
353319580884507,
353319580884549,
353319580884721,2022-09-22 11:34:50.8170
353319580884762,2022-12-10 13:23:51.7180
353319580884788,
353319580885066,2022-08-20 10:20:21.8740
353319580885223,2022-08-12 08:38:21.1640
353319580885363,
353319580885884,2023-01-05 13:10:50.9720
353319580886403,2022-11-04 15:53:37.7450
353319580886668,2022-10-22 16:53:09.0230
353319580887021,
353319580887229,2022-09-15 21:23:42.8370
353319580887245,
353319580887369,
353319580887567,
353319580888227,
353319580888326,2022-08-03 19:44:13.3600
353319580888623,2022-09-30 16:48:48.0500
353319580888706,2022-11-13 09:50:27.7630
353319580888763,2022-08-13 09:47:28.2460
353319580888904,2022-08-22 16:43:59.6080
353319580889142,2022-09-01 16:28:03.3860
353319580889225,2022-09-03 14:13:04.3280
353319580889282,2022-08-11 11:49:25.9210
353319580889407,
353319580889423,2022-08-05 18:58:15.9860
353319580889449,2022-08-30 15:45:05.8130
353319580889464,2022-08-11 18:59:55.5080
353319580889589,2022-08-12 14:45:26.4770
353319580889621,2022-11-22 15:32:40.8320
353319580889969,
353319580890280,2022-08-12 11:20:58.1690
353319580890363,2022-08-20 06:40:27.6930
353319580890702,2022-08-04 11:39:46.9380
353319580890769,2022-11-05 15:18:26.1870
353319580890801,
353319580890827,
353319580890983,
353319580891288,2022-08-13 12:46:35.1940
353319580891346,2022-08-13 17:32:21.9110
353319580891528,2022-08-13 10:47:41.0570
353319580892047,
353319580892229,2022-08-23 19:56:03.7870
353319580892849,2022-08-31 13:53:29.0340
353319580892906,2022-10-16 16:27:58.0530
353319580892948,2022-08-09 12:40:51.7970
353319580893722,2022-08-25 13:25:51.7690
353319580894787,2022-11-26 13:36:06.9890
353319580894860,2022-08-05 19:55:28.1720
353319580894928,2022-10-08 12:34:24.3220
353319580895040,2022-09-05 17:27:57.3760
353319580895206,
353319580895263,2022-08-10 14:45:00.4910
353319580895560,
353319580895586,
353319580895602,2022-08-27 09:02:17.4730
353319580895727,2022-10-25 09:33:21.7260
353319580895743,
353319580895768,
353319580895800,
353319580895966,2022-08-23 17:01:51.6060
353319580896188,2022-08-19 13:28:44.2560
353319580896386,
353319580896444,
353319580896501,2022-08-13 18:23:44.1340
353319580896683,
353319580896824,
353319580897129,2022-08-03 13:45:40.6440
353319580897228,2023-01-27 12:10:40.8000
353319580897285,2022-09-13 16:11:19.8280
353319580897327,2023-02-13 18:04:22.2750
353319580897343,2022-08-03 11:35:35.8250
353319580897368,2022-09-03 19:10:39.2800
353319580897582,2022-08-03 07:56:33.8020
353319580897764,2022-08-03 08:37:53.7490
353319580897822,
353319580897921,2022-08-19 10:58:13.5080
353319580898168,
353319580898440,
353319580898689,2022-08-09 16:14:04.3680
353319580898903,
353319580899240,2022-10-27 13:36:37.8430
353319580899265,
353319580899281,2022-08-25 09:49:56.5400
353319580899562,
353319580899620,2022-08-09 10:08:58.6240
353319580900022,2022-08-04 11:31:35.3520
353319580900089,
353319580900188,2022-12-20 21:02:16.6050
353319580900220,
353319580900568,2022-08-30 16:58:12.5110
353319580900626,
353319580900725,2022-09-01 07:19:13.0300
353319580900766,2022-08-12 16:11:28.7750
353319580900808,2022-08-14 10:10:22.8620
353319580900881,
353319580900964,2022-08-16 12:36:26.4910
353319580900980,2022-11-03 18:32:04.2110
353319580901087,2022-08-11 15:17:03.6820
353319580901103,
353319580901186,2022-08-03 14:17:45.5600
353319580901202,2022-08-18 16:55:44.1390
353319580901228,
353319580901269,2022-09-08 12:17:31.3250
353319580901285,2022-09-04 17:08:37.7140
353319580901327,2022-12-30 16:27:46.5280
353319580901343,2022-08-30 09:52:06.9380
353319580901368,2022-08-11 14:09:02.5720
353319580901426,2022-09-05 11:34:54.7120
353319580901483,2022-09-25 17:59:55.3510
353319580901525,2022-08-31 16:29:02.0440
353319580901582,2022-10-13 16:43:37.5030
353319580901608,
353319580901640,2022-08-30 19:08:53.0120
353319580901681,2022-11-17 13:29:38.3870
353319580901707,2022-08-26 18:20:11.1770
353319580901723,
353319580901749,2022-08-03 20:09:26.0700
353319580901780,
353319580901822,2022-08-27 15:03:39.2840
353319580901848,
353319580901863,2023-01-12 12:25:55.7350
353319580901905,2022-09-07 15:05:27.9720
353319580901921,2022-12-29 16:32:54.3250
353319580901947,
353319580901962,2022-08-31 18:32:41.2750
353319580901988,2022-08-09 18:48:49.3660
353319580902028,2022-09-17 15:46:43.7920
353319580902044,2022-08-31 15:54:15.2160
353319580902069,2022-08-26 15:55:04.2450
353319580902085,
353319580902101,
353319580902127,2022-08-31 13:28:41.1550
353319580902143,2022-08-31 16:31:56.9790
353319580902168,2022-09-04 18:43:48.2040
353319580902184,
353319580902242,
353319580902267,2022-12-29 17:03:03.0100
353319580902309,
353319580902325,2022-12-30 14:53:41.6000
353319580902341,
353319580902366,2022-09-11 14:19:22.4850
353319580902408,2022-10-26 17:27:35.2550
353319580902440,2022-08-24 18:14:54.0860
353319580902465,
353319580902481,2022-09-05 15:10:06.4530
353319580902507,
353319580902523,2022-08-16 14:28:56.1550
353319580902549,
353319580902564,2022-08-09 17:12:22.5960
353319580902580,
353319580902606,2022-09-02 17:50:20.0300
353319580902622,2022-08-13 19:39:18.1710
353319580902648,
353319580902663,
353319580902689,2022-12-23 17:50:36.5230
353319580902705,2022-08-09 18:49:54.0910
353319580902721,2022-08-06 12:55:51.6150
353319580902747,2022-09-07 14:30:54.2470
353319580902762,2022-08-11 19:41:33.3480
353319580902820,
353319580902861,
353319580902887,2022-09-09 14:35:05.8500
353319580902903,2022-08-27 09:55:58.9740
353319580902929,2022-08-19 12:31:44.0200
353319580902960,2022-08-15 13:37:51.3630
353319580903000,
353319580903042,2022-08-06 20:53:41.2070
353319580903067,
353319580903083,2022-08-12 12:16:32.9770
353319580903109,2022-08-23 16:27:40.7350
353319580903141,2022-08-06 09:49:47.9610
353319580903166,2022-08-12 16:25:57.1580
353319580903182,2022-08-12 17:22:44.3700
353319580903208,2022-11-14 13:02:54.2240
353319580903224,2022-08-25 12:55:28.7880
353319580903240,
353319580903265,2022-10-16 11:42:00.6270
353319580903323,2022-09-07 18:56:47.7370
353319580903349,2022-10-18 15:24:09.5090
353319580903364,2022-08-12 06:16:39.9340
353319580903380,
353319580903448,2022-10-01 19:40:39.2550
353319580903463,
353319580903489,2022-08-22 10:22:40.7670
353319580903521,2022-11-23 18:36:09.2780
353319580903547,2022-10-19 14:43:30.7880
353319580903562,2022-08-10 21:12:56.2480
353319580903588,
353319580903620,
353319580903646,2022-08-05 13:46:38.9950
353319580903687,
353319580903703,
353319580903745,2022-08-23 11:54:14.9980
353319580903760,
353319580903786,
353319580903802,
353319580903844,
353319580903869,2022-09-09 18:24:52.4570
353319580903885,2022-12-01 19:32:33.7760
353319580903901,2022-08-15 18:43:38.8410
353319580903927,2022-12-24 19:49:08.2860
353319580903943,
353319580903984,2022-08-02 11:22:27.6110
353319580904024,
353319580904065,
353319580904107,2022-10-08 17:18:13.2590
353319580904123,2022-08-22 16:27:36.2250
353319580904149,2022-08-04 12:08:29.5540
353319580904164,2022-11-18 15:10:05.5500
353319580904180,2022-08-08 11:58:36.3090
353319580904206,2022-08-14 08:35:42.7600
353319580904305,2022-09-10 11:14:18.6240
353319580904321,2022-08-13 13:08:33.6890
353319580904404,2022-08-19 15:21:03.8680
353319580904420,2022-11-19 13:31:20.6790
353319580904446,2022-08-24 19:24:14.2610
353319580904503,2022-08-18 17:58:32.4920
353319580904529,2022-12-28 13:04:57.9780
353319580904586,2022-12-06 17:15:03.6070
353319580904602,
353319580904727,2022-10-22 13:02:24.3390
353319580904784,2022-08-16 16:06:03.9430
353319580904826,2022-08-24 16:15:33.4810
353319580904842,2022-08-24 16:38:07.8830
353319580904867,2022-08-22 16:11:48.3880
353319580904883,2022-11-04 15:51:14.4000
353319580904925,2022-08-05 16:01:42.9600
353319580904941,2022-08-20 09:48:33.9390
353319580904966,
353319580904982,2022-08-18 13:15:49.2670
353319580905005,
353319580905021,
353319580905047,2022-08-23 11:18:02.5960
353319580905062,2022-12-17 16:55:20.3160
353319580905088,2022-08-27 05:09:26.7330
353319580905120,
353319580905146,
353319580905161,2022-08-20 14:01:06.3130
353319580905187,2022-08-20 21:24:28.9630
353319580905203,2022-08-20 17:39:17.2980
353319580905229,2022-07-29 11:20:42.2510
353319580905245,2022-10-13 12:53:16.0290
353319580905260,2022-11-06 07:43:04.8620
353319580905286,
353319580905344,2022-09-03 20:07:20.4110
353319580905401,
353319580905427,2023-01-02 12:53:51.6490
353319580905443,2022-08-23 11:45:43.7820
353319580905468,2022-08-05 18:16:53.5300
353319580905500,2022-07-29 14:23:35.1840
353319580905526,2022-08-11 15:30:24.0140
353319580905542,2022-08-26 08:38:40.5050
353319580905567,
353319580905583,
353319580905625,
353319580905641,
353319580905666,
353319580905708,2022-08-12 13:05:03.6890
353319580905765,2022-08-20 14:46:30.1830
353319580905849,2022-08-09 12:07:52.5390
353319580905906,2022-08-26 13:37:34.6340
353319580905922,
353319580906003,2022-08-15 18:31:44.3230
353319580906029,2022-08-18 09:48:55.8470
353319580906045,2022-08-23 12:46:20.0380
353319580906060,2022-08-04 16:15:08.8090
353319580906086,2022-08-10 09:39:39.5470
353319580906102,2022-08-12 10:19:45.0760
353319580906128,2022-08-13 09:58:27.2850
353319580906169,2022-08-18 08:24:59.9210
353319580906268,2022-08-17 10:06:39.9080
353319580906284,2022-08-17 08:16:50.0710
353319580906300,2022-08-24 18:34:40.8700
353319580906342,2022-09-13 10:27:23.7850
353319580906367,2022-12-25 09:42:33.7960
353319580906409,2022-08-31 11:14:22.9970
353319580906425,2022-08-15 14:01:26.0250
353319580906441,2022-08-12 11:44:01.2010
353319580906466,
353319580906524,
353319580906623,2022-09-28 12:34:21.8840
353319580906649,
353319580906680,2022-08-20 05:13:37.3050
353319580906706,2022-08-20 20:32:56.2140
353319580906789,2022-08-14 19:46:45.9900
353319580906987,
353319580907084,2023-02-01 14:41:05.1190
353319580907126,2022-08-17 13:07:55.2480
353319580907266,
353319580907282,2022-12-06 21:43:20.1290
353319580907308,2022-08-08 13:35:20.9420
353319580907340,2022-08-10 09:14:44.8960
353319580907407,2022-12-14 13:20:13.4790
353319580907423,2022-11-04 07:06:56.7490
353319580907449,2022-09-03 12:58:24.8740
353319580907464,
353319580907480,2022-08-23 13:47:14.8090
353319580907506,2022-12-16 15:37:11.5630
353319580907522,2022-08-23 10:04:36.2760
353319580907548,
353319580907563,2022-09-02 12:00:51.1290
353319580907589,2022-08-03 13:48:54.2980
353319580907605,2022-08-05 11:55:40.5310
353319580907647,2022-08-17 17:59:40.8970
353319580907662,
353319580907688,2022-08-11 14:37:58.8270
353319580907704,2022-08-12 12:19:43.1770
353319580907720,2022-10-08 16:05:56.1680
353319580907787,
353319580907829,2022-09-10 11:45:39.2370
353319580907845,
353319580907860,2022-08-25 15:10:08.8820
353319580907902,2022-09-20 12:57:40.1930
353319580907928,2022-11-24 14:05:54.7820
353319580907944,
353319580907985,
353319580908066,2022-10-16 07:25:32.3490
353319580908082,
353319580908108,
